id,genre,distance,dept,population,naissance,groupe,sp_2019,sp_2020,sp_2021,pc_2019,pc_2020,pc_2021,ih_2019,ih_2020,ih_2021,ic_2019,ic_2020,ic_2021,ap_2019,ap_2020,ap_2021,qe_2019,qe_2020,qe_2021,tor_2020,tor_2021,R0_2021,incid_2021,diffact_sansap_c2,diffact_sansap_c1,diffact_ap_c2,diffact_ap_c1
181,H,201,14,692839,1970,LREM,14,5,4,30,6,0,11,2,3,15,1,0,16,0,89,2,0,8,0.298311731950845,0.675793010752688,0.895294117647059,139.237910007239,-0.0883116883116884,-0.425,0.686823593073593,-0.425
182,H,548,81,389420,1977,LREM,15,8,5,30,10,0,3,5,8,7,0,0,2,4,25,2,0,1,0.265829104201909,0.545100607957897,0.893529411764706,146.870023138284,-0.3,-0.258333333333333,1.66666666666667,1.11875
183,F,8042,976,288926,1961,LREM,10,2,3,17,1,0,10,1,2,11,1,0,15,1,11,3,1,1,0.979166666666667,1.4453853046595,0.744705882352941,50.8734253601395,-0.833333333333333,-0.1,-0.738888888888889,1.58333333333333
184,F,341,39,257926,1947,LREM,16,5,7,40,6,0,39,18,11,49,3,0,80,42,114,7,29,7,0.625025795590312,0.696937113066145,0.895294117647059,155.631442296483,-0.656089743589744,-0.549501915708812,-0.47590811965812,-0.172203977376391
185,H,339,71,547181,1973,LREM,13,6,3,21,8,0,0,5,0,1,14,0,0,4,30,10,5,2,0.625025795590312,0.696937113066145,0.895294117647059,127.552773497027,-0.892307692307692,-0.82,-0.892307692307692,0.4
186,H,1,75,2142366,1985,LREM,15,8,6,27,3,0,35,2,22,20,0,0,43,0,47,0,0,0,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.742857142857143,2.91666666666667,-0.575681063122924,2.91666666666667
187,F,426,24,410730,1957,LREM,14,3,4,61,1,0,10,4,13,294,0,0,12,8,45,2,1,2,0.22658568594992,0.45587874517173,0.912941176470588,116.784855879163,-0.482857142857143,0.645833333333333,0.055952380952381,1.44166666666667
188,H,653,66,480433,1976,LREM,15,2,3,24,1,0,2,0,1,19,0,0,31,33,38,15,15,7,0.265829104201909,0.545100607957897,0.893529411764706,119.403168365467,-0.766666666666667,-0.344444444444444,-0.601254480286738,-0.220454545454545
189,H,281,57,1038440,1987,LREM,14,7,4,26,9,0,37,13,13,51,0,0,0,20,23,1,1,1,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.672586872586873,-0.357142857142857,-0.672586872586873,-0.255714285714286
190,H,294,86,438869,1972,MODEM,13,3,4,26,0,0,22,15,18,20,0,0,10,0,16,0,0,0,0.22658568594992,0.45587874517173,0.912941176470588,133.153732917362,-0.718531468531469,0.266666666666667,-0.454825174825175,0.266666666666667
191,H,9,93,1669340,1968,LREM,16,4,4,23,8,0,4,13,14,19,19,0,14,25,45,13,15,17,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,0.0115384615384615,-0.357948717948718,0.378663003663004,-0.164957264957265
192,H,68,60,829695,1956,LR,15,17,6,46,35,6,116,120,8,268,151,0,25,85,34,6,10,3,0.584143642727381,1.14755609564492,0.855882352941176,260.004253435455,-0.780119940029985,-0.821792717086835,-0.590099950024987,-0.784827264239029
194,F,11,92,1633100,1984,LREM,16,15,6,47,20,3,48,3,12,95,1,0,96,20,61,7,6,1,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.833662613981763,-0.0566666666666667,-0.755482733873691,0.294444444444444
195,H,32,95,1260042,1984,NI,6,3,2,6,1,0,9,4,7,5,0,0,28,26,100,0,0,8,1.02830887227349,1.0399977500914,0.871176470588235,345.754112544811,-0.722222222222222,-0.194444444444444,-0.0634920634920634,0.565705128205128
196,F,392,69,1892753,1981,MODEM,14,4,5,39,3,0,2,1,2,12,0,0,1,0,68,4,0,0,0.509411006597803,0.78410035201108,0.885294117647059,233.036434134316,-0.728571428571429,0.0833333333333333,10.5595238095238,0.0833333333333333
197,H,233,36,216698,1966,LREM,14,11,5,24,9,0,29,9,3,9,2,0,12,4,72,5,6,7,0.446746885133982,0.788410991636798,0.891176470588235,111.205535733007,-0.627881773399015,-0.609090909090909,0.310098522167488,2.32575757575758
198,H,204,59,2598299,1944,UDI,12,4,3,20,4,0,28,6,14,27,2,0,110,20,87,4,23,7,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.5,-0.322463768115942,-0.451515151515151,0.289613526570048
199,F,653,66,480433,1965,LREM,15,0,1,27,0,0,14,0,0,26,0,0,27,0,16,0,1,0,0.265829104201909,0.545100607957897,0.893529411764706,119.403168365467,-0.983333333333333,-1,-0.868148148148148,-1
201,H,658,9,153115,1966,LFI,8,4,4,16,8,0,41,46,73,9,121,0,37,37,110,8,20,15,0.265829104201909,0.545100607957897,0.893529411764706,113.711543226984,-0.16890243902439,-0.332608695652174,0.188076796308504,0.0516549157853506
202,H,319,43,227546,1969,LR,15,5,6,27,3,0,38,12,7,34,2,0,84,6,52,9,13,11,0.509411006597803,0.78410035201108,0.885294117647059,176.236487693389,-0.638713450292398,-0.474102564102564,-0.595753272069062,0.882692307692308
203,H,199,8,265099,1972,LR,15,13,6,34,11,0,46,25,5,18,4,0,142,44,134,14,20,7,0.926480683150818,0.716473002659267,0.885882352941176,173.415001726839,-0.798260869565217,-0.797692307692308,-0.67460706266585,-0.323834498834499
204,H,9365,974,857809,1964,LR,7,5,2,16,4,0,3,0,5,11,4,0,82,4,40,7,2,2,0.0541622356138485,0.817741935483871,1.02117647058824,122.68026731507,-0.552380952380952,-0.65,-0.545683313975997,1.28
205,F,482,38,1271078,1978,MODEM,13,5,4,21,6,0,26,9,6,30,0,0,18,2,35,7,8,11,0.509411006597803,0.78410035201108,0.885294117647059,160.10960981775,-0.578021978021978,-0.289583333333333,-0.324277574277574,3.06833333333333
206,H,649,65,229190,1964,LREM,13,3,5,16,1,0,4,1,2,2,2,0,6,1,73,4,1,3,0.265829104201909,0.545100607957897,0.893529411764706,88.2460558317729,-0.673076923076923,0.333333333333333,1.30021367521368,12.2777777777778
207,H,379,68,763801,1958,LR,11,5,7,16,5,0,14,8,1,9,1,0,10,12,60,3,3,11,0.926480683150818,0.716473002659267,0.885882352941176,128.090030358085,-0.125108225108225,0.0383333333333333,0.729076479076479,0.698611111111111
208,H,653,66,480433,1974,LREM,13,3,2,16,3,0,0,0,0,2,0,0,45,0,24,7,46,6,0.265829104201909,0.545100607957897,0.893529411764706,119.403168365467,-0.747252747252747,-0.734299516908213,-0.691135531135531,-0.734299516908213
209,F,482,38,1271078,1956,SOC,15,4,4,55,8,0,103,20,17,105,2,0,117,17,167,4,5,31,0.509411006597803,0.78410035201108,0.885294117647059,160.10960981775,0.636343042071197,0.61,0.601510939617736,1.97892156862745
210,F,501,12,279210,1966,LREM,14,1,3,17,1,0,6,0,0,14,0,0,20,0,0,3,2,6,0.265829104201909,0.545100607957897,0.893529411764706,125.799852920044,-0.557142857142857,1,-0.630952380952381,1
212,H,9,93,1669340,1980,LFI,15,9,5,13,5,0,70,28,24,22,0,0,8,32,83,21,17,9,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,-0.779047619047619,-0.514472455648926,0.913293650793651,-0.092827964519141
214,H,392,69,1892753,1981,AE,13,2,4,16,2,0,6,2,9,30,0,0,1,0,1,0,1,0,0.509411006597803,0.78410035201108,0.885294117647059,233.036434134316,-0.548076923076923,0.625,-0.438461538461539,0.625
215,H,112,76,1250846,1956,GDR,15,9,7,31,2,0,158,47,67,53,2,0,139,23,96,8,23,3,0.298311731950845,0.675793010752688,0.895294117647059,203.018331665752,-0.746856540084388,-0.533251104943982,-0.673939203067925,0.0846095864597252
216,H,485,29,914301,1965,LREM,12,3,6,15,4,0,4,0,2,7,1,0,4,3,73,16,18,7,0.268914158654302,0.497061263772733,0.920588235294118,60.6433489767132,-0.7125,-0.402777777777778,2.28125,4.34444444444444
217,F,9365,974,857809,1968,LR,5,2,0,8,1,0,9,0,0,8,1,0,5,3,75,4,2,2,0.0541622356138485,0.817741935483871,1.02117647058824,122.68026731507,-0.9,-0.75,1.58333333333333,4.2
218,F,141,10,310147,1969,LR,11,5,6,17,2,0,36,20,2,18,7,0,129,58,117,11,14,9,0.926480683150818,0.716473002659267,0.885882352941176,189.032041680815,-0.716161616161616,-0.611428571428571,-0.612305222770339,-0.339983579638752
219,F,346,87,370363,1987,LREM,16,5,3,23,15,0,17,1,2,32,7,0,5,7,0,7,2,2,0.22658568594992,0.45587874517173,0.912941176470588,149.528220615761,-0.881827731092437,-0.28,-0.901523109243698,-0.4
220,H,281,57,1038440,1975,LREM,10,1,3,11,2,0,11,0,12,2,1,0,2,2,0,14,3,1,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.707532467532468,-0.166666666666667,-0.756277056277056,-0.333333333333333
221,F,499,33,1654445,1968,LREM,10,5,2,17,5,0,14,13,0,6,0,0,5,2,4,1,0,1,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.76,-0.866666666666667,-0.666666666666667,-0.4
222,H,9,93,1669340,1958,LR,17,5,5,51,2,0,15,20,14,132,0,0,29,1,28,1,4,11,1.02830887227349,1.0399977500914,0.871176470588235,355.424435009022,1.44549019607843,0.1125,1.19882803696191,5.49
223,F,627,11,377719,1947,LREM,13,2,4,26,5,0,0,0,0,14,0,0,3,0,1,1,0,1,0.265829104201909,0.545100607957897,0.893529411764706,117.708611999555,-0.673076923076923,0,-0.671794871794872,0
224,F,343,44,1458768,1975,MODEM,13,5,6,14,1,0,9,5,5,3,0,0,53,2,9,8,10,17,0.3447392876238,0.55864522069744,0.896470588235294,132.583863939616,-0.371581196581197,-0.025,-0.448015777025211,0.68
225,H,595,34,1196633,1968,AE,12,4,5,12,2,0,0,6,0,1,0,0,10,8,6,7,0,0,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,-0.895833333333333,-0.583333333333333,-0.796666666666667,-0.5
226,H,501,12,279210,1974,LR,15,9,6,42,7,0,55,30,18,105,7,0,133,19,102,8,16,13,0.265829104201909,0.545100607957897,0.893529411764706,125.799852920044,-0.529545454545455,-0.584166666666667,-0.480134996582365,0.241264619883041
229,F,26,91,1315456,1976,LREM,14,6,2,18,7,0,13,252,2,3,82,0,2,61,0,0,1,2,1.02830887227349,1.0399977500914,0.871176470588235,274.420428842554,-0.925824175824176,-0.531746031746032,-0.940659340659341,-0.60978835978836
230,H,11,94,1418572,1986,LREM,14,9,7,31,9,0,30,14,7,12,0,0,28,11,45,4,9,3,1.02830887227349,1.0399977500914,0.871176470588235,319.327982110136,-0.703333333333333,-0.597222222222222,-0.484920634920635,0.14040404040404
231,H,877,2B,186516,1945,LT,15,8,6,24,6,0,174,14,73,23,4,0,74,30,118,4,3,4,0.526619303635433,0.540247909199522,0.826470588235294,88.7558877428443,-0.636091954022989,0.45952380952381,-0.430977529253391,0.871825396825397
232,H,347,63,669477,1950,MODEM,15,6,3,27,6,0,0,8,0,17,0,0,1,0,0,0,1,1,0.509411006597803,0.78410035201108,0.885294117647059,152.449020320596,-0.933333333333333,-0.625,-0.95,-0.625
